,ligacao_consumidor,nota_consumidor,custo_do_produto,compras_anteriores,desconto_oferecido,peso_em_gms,bloco_deposito_A,bloco_deposito_B,bloco_deposito_C,bloco_deposito_D,bloco_deposito_F,forma_envio_Flight,forma_envio_Road,forma_envio_Ship,genero_consumidor_F,genero_consumidor_M,importancia_produto_high,importancia_produto_low,importancia_produto_medium
10204,5,2,248,5,1,1845,0,0,1,0,0,0,0,1,1,0,0,0,1
7000,5,5,235,5,4,5908,0,0,1,0,0,1,0,0,1,0,0,1,0
10275,3,5,146,3,8,5637,0,1,0,0,0,1,0,0,0,1,0,0,1
9684,6,1,303,4,9,1080,0,0,0,1,0,0,0,1,1,0,0,1,0
2202,5,3,266,3,19,2508,0,0,0,1,0,1,0,0,1,0,0,1,0
3963,4,5,213,3,7,4114,0,1,0,0,0,0,1,0,1,0,0,0,1
5312,5,5,257,3,5,5084,1,0,0,0,0,0,0,1,1,0,0,0,1
10219,4,3,249,5,10,1067,0,0,0,0,1,0,0,1,1,0,0,1,0
7641,4,3,252,4,2,5226,0,1,0,0,0,0,0,1,0,1,0,1,0
6195,4,3,210,3,9,5556,0,1,0,0,0,0,0,1,0,1,0,1,0
10790,4,4,224,5,5,1184,1,0,0,0,0,0,0,1,1,0,0,0,1
2978,4,5,202,3,38,2651,1,0,0,0,0,0,0,1,1,0,0,1,0
9858,6,3,166,5,3,4596,0,0,0,1,0,0,1,0,1,0,0,0,1
3049,3,4,271,4,16,2693,0,0,0,0,1,0,0,1,1,0,0,0,1
8823,6,2,305,4,9,1567,0,1,0,0,0,0,0,1,1,0,0,1,0
1896,2,3,170,8,61,1240,0,0,0,1,0,0,1,0,0,1,0,1,0
10151,5,4,235,5,8,1549,0,0,0,0,1,1,0,0,1,0,0,1,0
1080,3,1,224,3,45,3624,0,0,0,1,0,0,1,0,1,0,0,1,0
4728,4,3,180,3,5,4038,0,0,0,1,0,0,0,1,0,1,0,0,1
9358,6,1,309,4,10,1904,0,0,1,0,0,0,0,1,1,0,0,0,1
5947,4,1,269,2,8,4930,0,0,0,0,1,0,0,1,1,0,0,0,1
10516,3,4,154,2,2,4998,0,0,1,0,0,0,0,1,1,0,1,0,0
6325,3,4,237,3,1,5980,0,0,0,0,1,0,0,1,0,1,0,1,0
3670,4,2,168,2,1,5154,0,0,1,0,0,0,0,1,0,1,0,0,1
4274,3,2,204,2,7,5961,1,0,0,0,0,0,0,1,0,1,1,0,0
4594,4,5,245,3,2,5439,0,0,1,0,0,0,0,1,1,0,0,0,1
2246,3,2,177,2,23,1929,1,0,0,0,0,0,0,1,1,0,0,0,1
81,2,5,132,3,18,1759,0,1,0,0,0,0,0,1,0,1,0,1,0
10855,3,3,198,2,7,4996,0,0,0,0,1,0,0,1,0,1,0,1,0
877,4,1,222,3,25,2582,0,0,0,0,1,0,0,1,0,1,0,0,1
5262,6,4,285,4,6,1582,0,0,0,1,0,0,0,1,0,1,0,0,1
5785,4,1,254,5,3,1880,0,0,0,0,1,0,0,1,1,0,0,0,1
1340,4,2,183,4,15,3632,1,0,0,0,0,0,0,1,0,1,0,1,0
3387,5,5,244,3,9,5695,0,1,0,0,0,0,0,1,0,1,0,1,0
4496,4,2,223,4,2,5709,1,0,0,0,0,0,1,0,0,1,0,1,0
759,3,3,202,3,35,3986,0,1,0,0,0,0,0,1,1,0,0,0,1
1356,4,5,201,3,41,3563,0,0,0,1,0,0,1,0,0,1,0,0,1
7782,3,3,196,3,9,4431,0,0,0,1,0,0,1,0,0,1,0,1,0
3094,4,4,243,3,36,2111,0,0,1,0,0,0,0,1,1,0,0,1,0
5088,3,2,189,3,2,4718,0,0,0,1,0,0,0,1,0,1,0,0,1
2093,3,3,190,10,4,3062,0,0,0,0,1,0,0,1,0,1,0,0,1
7441,4,3,157,7,3,4878,0,0,0,0,1,0,0,1,1,0,0,1,0
3178,4,3,237,6,8,5588,0,0,1,0,0,0,0,1,0,1,0,1,0
10260,5,4,200,3,3,4225,0,0,0,1,0,0,1,0,0,1,0,0,1
5370,4,1,158,3,5,5782,0,0,0,1,0,0,0,1,0,1,0,0,1
9658,5,4,236,5,1,1682,0,0,1,0,0,0,0,1,0,1,0,1,0
7640,4,1,151,3,4,5610,1,0,0,0,0,0,0,1,1,0,0,1,0
319,4,5,213,4,39,2381,0,0,0,0,1,0,0,1,0,1,0,1,0
848,3,1,191,3,60,2069,1,0,0,0,0,0,0,1,1,0,1,0,0
10661,5,1,228,5,4,1316,0,0,0,0,1,0,1,0,1,0,0,1,0
2785,5,3,149,7,51,1425,0,0,0,0,1,0,0,1,1,0,0,0,1
1443,5,3,184,4,2,3798,0,1,0,0,0,0,0,1,1,0,0,0,1
9937,7,1,310,4,8,1601,0,0,0,0,1,0,0,1,1,0,0,0,1
2028,2,4,183,3,12,3090,0,0,0,1,0,0,1,0,1,0,0,1,0
4935,3,2,178,3,4,5119,0,1,0,0,0,1,0,0,0,1,0,1,0
3983,4,4,263,2,2,5797,0,0,0,0,1,1,0,0,0,1,0,0,1
4471,5,5,168,3,6,4088,0,0,0,0,1,0,0,1,1,0,0,1,0
5250,6,2,291,4,7,1046,0,0,0,1,0,0,0,1,1,0,0,1,0
8993,3,4,260,3,8,5215,0,0,0,0,1,0,0,1,1,0,0,1,0
6341,5,4,138,2,8,5885,0,0,0,0,1,0,0,1,1,0,0,0,1
5999,6,3,244,4,5,1108,0,0,0,0,1,0,0,1,0,1,0,0,1
10142,6,5,267,4,3,1550,1,0,0,0,0,1,0,0,0,1,0,1,0
2512,3,5,178,3,39,1498,0,0,1,0,0,0,0,1,1,0,0,1,0
4161,3,3,260,2,8,5382,0,1,0,0,0,0,0,1,0,1,0,1,0
374,5,1,227,3,19,3007,1,0,0,0,0,0,0,1,1,0,0,1,0
9958,5,2,250,6,1,1296,0,0,1,0,0,0,0,1,0,1,0,1,0
10928,3,5,278,4,8,1785,1,0,0,0,0,0,0,1,1,0,0,0,1
3527,4,5,274,3,4,4521,0,0,0,0,1,0,0,1,0,1,0,0,1
10236,4,4,175,2,10,4927,0,0,0,1,0,0,0,1,1,0,0,0,1
9218,3,3,224,4,10,4147,1,0,0,0,0,0,0,1,0,1,0,0,1
6424,5,1,163,3,4,4200,0,0,1,0,0,0,1,0,0,1,0,1,0
1506,5,3,267,3,48,3393,0,0,0,1,0,1,0,0,0,1,0,1,0
3168,3,1,273,6,9,1198,0,0,0,1,0,0,0,1,1,0,0,1,0
372,4,5,188,3,38,3031,0,0,0,1,0,0,0,1,0,1,0,1,0
6720,2,1,203,3,6,4234,0,0,0,1,0,1,0,0,0,1,0,0,1
7083,5,1,198,4,5,5719,0,1,0,0,0,0,0,1,1,0,0,1,0
4985,6,1,152,2,3,1340,0,0,0,0,1,0,0,1,1,0,0,1,0
4432,4,4,143,2,3,5630,0,0,1,0,0,0,0,1,1,0,0,0,1
10900,5,5,196,4,8,4604,0,0,1,0,0,0,0,1,0,1,0,0,1
1325,4,3,286,5,37,2938,0,0,0,0,1,0,0,1,0,1,0,1,0
6498,6,1,298,4,1,1735,0,0,0,1,0,0,0,1,1,0,0,1,0
3859,5,2,249,3,6,5212,0,0,0,0,1,0,0,1,0,1,0,0,1
1579,3,5,137,3,28,1815,0,0,0,0,1,0,0,1,1,0,1,0,0
4192,4,1,111,4,10,4711,0,0,1,0,0,0,0,1,0,1,0,0,1
9886,6,3,298,4,9,1515,0,0,1,0,0,0,0,1,1,0,0,1,0
3250,4,1,181,2,3,5877,0,0,1,0,0,0,0,1,1,0,0,1,0
10558,3,5,214,2,4,4077,0,0,1,0,0,1,0,0,1,0,0,0,1
2637,3,1,254,4,33,2542,0,1,0,0,0,0,0,1,1,0,0,1,0
9946,7,3,262,4,1,1384,0,0,1,0,0,0,0,1,1,0,0,1,0
4295,6,5,185,3,1,5399,0,0,0,0,1,0,0,1,1,0,1,0,0
129,4,5,224,4,21,2026,0,1,0,0,0,0,1,0,0,1,0,0,1
1635,4,2,278,6,36,2330,0,1,0,0,0,0,1,0,1,0,0,1,0
8153,5,4,234,3,2,4269,0,0,0,0,1,0,0,1,1,0,0,1,0
5219,7,5,310,4,5,1975,0,0,0,0,1,1,0,0,1,0,0,1,0
10369,3,4,189,6,9,4668,0,0,0,0,1,0,0,1,1,0,0,1,0
7651,5,2,233,4,9,5539,0,0,0,0,1,0,1,0,1,0,0,0,1
7073,4,3,195,4,1,5004,0,0,0,0,1,0,0,1,1,0,0,0,1
370,4,3,169,2,2,1399,0,0,1,0,0,0,0,1,0,1,0,1,0
5884,3,3,169,3,10,5147,0,0,1,0,0,0,1,0,0,1,0,1,0
2116,4,2,202,4,56,3098,0,0,1,0,0,0,0,1,0,1,0,0,1
1820,4,3,201,2,18,3461,1,0,0,0,0,0,0,1,1,0,0,0,1
881,4,5,190,2,36,3548,0,0,0,0,1,0,0,1,0,1,0,1,0
4327,5,3,104,4,3,4885,0,0,0,0,1,0,0,1,0,1,0,1,0
8569,3,5,191,4,2,5177,0,0,0,0,1,0,0,1,0,1,0,1,0
5509,6,4,304,4,6,1342,0,0,0,0,1,0,0,1,0,1,0,1,0
432,6,4,205,3,44,2064,0,0,0,1,0,0,0,1,1,0,0,1,0
10261,4,1,160,2,1,5741,0,0,0,0,1,0,1,0,0,1,0,0,1
7138,3,4,180,7,4,4408,0,0,1,0,0,1,0,0,0,1,1,0,0
6445,4,3,224,2,8,5961,0,0,0,0,1,1,0,0,0,1,0,0,1
1591,5,3,252,2,11,3036,0,0,0,0,1,0,0,1,0,1,0,1,0
5239,3,1,243,3,2,5827,0,0,0,0,1,0,0,1,1,0,0,0,1
4268,4,4,201,2,8,5790,1,0,0,0,0,0,0,1,1,0,0,0,1
3727,3,4,148,4,1,4249,0,0,0,0,1,0,0,1,1,0,1,0,0
3863,2,4,143,6,1,5514,0,0,0,0,1,0,0,1,1,0,0,0,1
1876,3,4,188,3,49,3221,0,0,1,0,0,0,0,1,1,0,0,0,1
2654,2,5,150,3,16,1738,1,0,0,0,0,0,0,1,1,0,0,1,0
7392,5,3,174,3,6,5064,0,0,0,1,0,0,1,0,1,0,0,0,1
9006,6,3,166,4,10,5783,0,0,0,1,0,0,0,1,0,1,0,1,0
6362,4,1,143,2,5,4057,1,0,0,0,0,0,0,1,1,0,0,0,1
4112,5,4,143,5,5,4393,1,0,0,0,0,1,0,0,1,0,0,0,1
4212,3,5,222,3,4,5149,0,0,0,1,0,0,0,1,0,1,0,1,0
367,3,3,135,3,8,1074,0,0,0,0,1,0,0,1,0,1,0,1,0
7463,5,5,266,5,7,1440,0,0,0,0,1,0,0,1,0,1,0,0,1
3436,2,3,160,2,3,4409,0,0,1,0,0,1,0,0,0,1,1,0,0
10811,5,1,162,3,4,5869,0,0,0,0,1,0,1,0,1,0,0,1,0
9892,4,1,171,2,10,4536,0,0,1,0,0,0,0,1,1,0,0,0,1
7623,5,5,183,3,3,4071,0,1,0,0,0,0,0,1,1,0,0,0,1
6117,6,4,271,3,7,5192,0,1,0,0,0,0,0,1,1,0,0,1,0
5944,2,5,286,6,5,5490,0,0,1,0,0,0,0,1,1,0,0,0,1
6119,4,1,206,5,7,5941,0,0,0,0,1,0,0,1,1,0,0,0,1
2893,4,1,226,3,42,3077,0,0,0,0,1,1,0,0,0,1,0,1,0
9896,4,5,220,3,1,4912,1,0,0,0,0,0,0,1,1,0,0,0,1
239,2,3,158,3,10,1515,0,0,0,0,1,0,0,1,0,1,0,1,0
7128,3,3,203,3,3,4196,0,0,0,1,0,1,0,0,1,0,0,0,1
10374,4,1,258,3,10,4906,0,0,0,1,0,0,0,1,1,0,0,1,0
542,4,5,218,3,40,3200,1,0,0,0,0,0,1,0,1,0,0,1,0
6947,4,1,196,4,3,5496,0,0,0,0,1,0,0,1,1,0,0,1,0
1459,3,4,183,2,52,2078,0,0,0,0,1,0,0,1,1,0,0,0,1
1903,2,1,296,5,29,1648,0,0,0,0,1,0,1,0,0,1,0,0,1
4648,3,1,108,6,7,4024,0,0,1,0,0,0,1,0,1,0,0,0,1
362,3,5,203,2,61,3642,1,0,0,0,0,0,0,1,0,1,0,0,1
7114,4,4,245,4,6,5051,0,0,1,0,0,0,1,0,1,0,0,0,1
7210,6,5,248,4,10,1005,0,0,1,0,0,0,0,1,1,0,0,1,0
2086,4,4,213,2,27,2938,0,0,1,0,0,0,0,1,1,0,0,1,0
2988,5,3,168,4,7,1298,0,0,0,1,0,0,1,0,0,1,0,1,0
6932,3,1,231,3,1,5392,1,0,0,0,0,0,0,1,0,1,0,1,0
10221,4,5,237,5,9,1978,0,1,0,0,0,0,0,1,1,0,0,1,0
4451,5,2,168,2,3,4928,0,0,0,0,1,0,0,1,1,0,1,0,0
10314,3,4,195,2,5,4660,0,0,0,1,0,0,0,1,1,0,0,1,0
3607,5,5,258,4,7,5478,0,0,0,0,1,0,0,1,0,1,0,0,1
3984,5,1,160,5,1,4672,0,0,0,1,0,1,0,0,1,0,0,1,0
3347,4,2,270,2,3,4914,0,0,0,0,1,0,0,1,1,0,1,0,0
2083,5,5,265,3,46,3997,0,0,0,0,1,0,0,1,0,1,0,0,1
6786,5,2,237,4,5,5623,0,0,0,1,0,0,0,1,0,1,0,1,0
2514,4,4,141,2,7,1479,0,0,0,1,0,0,0,1,0,1,0,1,0
3004,4,5,196,2,51,3151,0,0,1,0,0,0,1,0,0,1,0,1,0
1181,5,1,174,6,44,1635,0,0,0,0,1,0,0,1,0,1,0,0,1
10669,5,2,221,5,2,1855,0,0,0,0,1,0,1,0,1,0,0,1,0
3599,3,4,217,3,5,4883,0,0,0,0,1,0,0,1,1,0,0,1,0
4745,3,2,144,3,1,5307,0,0,0,0,1,0,0,1,0,1,1,0,0
9525,3,5,251,3,1,5073,0,1,0,0,0,0,0,1,0,1,0,1,0
6703,4,2,181,3,10,4212,0,0,0,0,1,0,1,0,0,1,0,1,0
1229,3,2,119,2,32,1791,0,0,0,0,1,1,0,0,0,1,0,1,0
2780,3,2,245,4,60,2178,1,0,0,0,0,0,0,1,0,1,0,0,1
10573,3,1,174,3,9,4380,0,0,0,0,1,0,0,1,1,0,0,1,0
9726,6,4,171,5,9,4376,0,0,0,1,0,1,0,0,0,1,0,0,1
10281,3,2,152,3,7,4244,0,1,0,0,0,1,0,0,1,0,0,0,1
3946,5,3,256,6,5,5614,0,0,1,0,0,0,1,0,1,0,0,0,1
3492,3,2,185,2,3,4816,0,0,0,1,0,0,0,1,1,0,1,0,0
960,3,4,210,2,35,2741,0,0,0,1,0,1,0,0,1,0,0,1,0
3313,4,4,212,2,6,4117,0,0,0,0,1,0,0,1,1,0,0,0,1
1164,5,2,230,6,10,3604,0,0,0,1,0,0,0,1,0,1,0,1,0
1306,4,3,252,2,1,2336,0,0,1,0,0,0,0,1,0,1,0,0,1
2993,4,5,201,4,46,3498,0,0,0,0,1,0,1,0,0,1,0,0,1
5709,4,5,242,2,1,5682,0,1,0,0,0,0,0,1,1,0,0,1,0
1575,4,4,153,3,13,1402,0,1,0,0,0,0,0,1,0,1,0,1,0
3742,4,5,231,3,4,5089,0,0,1,0,0,0,0,1,0,1,0,1,0
5580,3,1,221,4,8,5971,0,0,0,1,0,0,0,1,1,0,0,0,1
3834,5,2,132,3,4,4475,0,0,0,1,0,1,0,0,1,0,0,0,1
1858,2,2,190,3,51,2380,0,0,1,0,0,0,0,1,0,1,0,1,0
4354,5,3,198,4,2,5316,0,0,1,0,0,0,0,1,0,1,0,0,1
769,4,1,114,3,9,1240,0,0,0,0,1,0,0,1,1,0,0,0,1
3940,3,5,267,2,4,4703,0,0,1,0,0,0,0,1,0,1,0,0,1
6592,7,4,272,4,3,1805,0,0,1,0,0,1,0,0,0,1,0,1,0
4210,4,3,266,3,8,4493,0,0,1,0,0,0,0,1,0,1,0,0,1
5912,5,1,193,4,10,5280,1,0,0,0,0,0,0,1,1,0,0,0,1
9786,4,4,180,3,3,5031,0,0,0,1,0,0,0,1,0,1,0,1,0
957,3,1,265,4,50,2249,0,1,0,0,0,1,0,0,0,1,0,1,0
10192,6,1,189,2,6,1269,0,0,1,0,0,0,0,1,1,0,0,1,0
7498,5,5,249,5,5,1662,0,0,1,0,0,0,0,1,0,1,0,0,1
3818,4,3,247,10,10,5882,1,0,0,0,0,0,1,0,0,1,1,0,0
6421,4,2,150,4,1,5922,0,0,0,0,1,0,1,0,1,0,0,1,0
8248,3,4,209,2,10,4540,0,0,1,0,0,0,0,1,0,1,1,0,0
3300,3,1,230,3,6,4392,0,0,0,1,0,1,0,0,1,0,0,0,1
1435,6,5,100,4,3,1440,0,0,0,0,1,0,0,1,1,0,0,0,1
3958,6,1,132,4,5,5235,0,0,1,0,0,0,1,0,0,1,0,0,1
4531,6,1,174,10,7,4287,0,0,0,0,1,1,0,0,0,1,0,0,1
1057,4,2,198,2,60,3368,0,0,0,0,1,0,0,1,0,1,0,1,0
6979,3,5,139,3,1,4060,0,0,0,0,1,0,1,0,1,0,0,1,0
7505,7,3,305,4,3,1872,0,0,0,0,1,0,0,1,1,0,0,1,0
60,3,1,221,3,64,2794,0,0,0,1,0,0,0,1,1,0,0,1,0
6173,5,3,269,5,8,5833,0,0,0,0,1,1,0,0,1,0,0,1,0
4878,2,1,148,2,10,5939,0,0,0,1,0,0,0,1,0,1,0,1,0
35,5,4,149,3,44,1811,0,0,0,0,1,0,0,1,1,0,0,0,1
7315,3,5,177,4,9,5311,0,0,0,0,1,0,0,1,0,1,1,0,0
5746,6,5,263,7,9,5991,0,0,1,0,0,0,1,0,0,1,1,0,0
7454,3,3,177,4,4,1560,1,0,0,0,0,0,0,1,1,0,0,0,1
5156,5,4,181,5,2,5324,1,0,0,0,0,0,0,1,0,1,0,0,1
10541,5,4,228,4,8,4831,0,0,0,0,1,0,1,0,1,0,0,1,0
8177,5,2,139,3,9,5920,0,0,0,0,1,0,0,1,0,1,0,1,0
9392,4,5,157,2,1,5054,1,0,0,0,0,0,0,1,1,0,0,0,1
6194,5,2,173,4,9,4307,1,0,0,0,0,0,0,1,1,0,1,0,0
4361,5,1,172,5,1,4730,0,0,0,0,1,0,1,0,1,0,0,0,1
3257,4,2,222,3,9,5337,0,0,0,0,1,0,0,1,1,0,1,0,0
5681,5,4,229,3,1,5660,0,0,0,0,1,0,0,1,0,1,0,1,0
6064,3,1,196,2,10,4141,0,0,1,0,0,0,0,1,0,1,0,1,0
7459,5,5,225,5,9,1646,0,0,0,0,1,0,0,1,1,0,0,1,0
9710,7,1,264,4,2,1540,1,0,0,0,0,0,1,0,1,0,0,0,1
373,5,1,136,3,19,1420,0,0,0,0,1,0,0,1,0,1,0,0,1
8926,6,2,255,4,3,1355,0,0,1,0,0,0,0,1,1,0,0,0,1
10078,4,5,258,3,3,5422,0,0,1,0,0,0,0,1,1,0,0,1,0
2596,3,5,189,3,61,2203,0,0,1,0,0,0,1,0,1,0,0,1,0
4080,3,4,265,3,7,5113,0,0,0,1,0,0,0,1,1,0,0,0,1
9079,3,5,150,10,2,5042,0,0,0,0,1,0,0,1,0,1,0,1,0
7116,4,3,192,4,1,5669,0,0,0,1,0,0,1,0,1,0,1,0,0
8686,3,2,150,2,5,5264,0,0,1,0,0,0,0,1,0,1,0,0,1
8772,3,3,196,4,9,5631,0,0,0,1,0,1,0,0,1,0,0,1,0
4199,3,3,194,3,6,5721,0,0,0,0,1,0,0,1,1,0,0,0,1
9325,4,1,271,4,2,4133,0,0,0,0,1,1,0,0,1,0,0,0,1
8404,4,1,162,3,6,4343,0,0,1,0,0,0,0,1,0,1,0,0,1
1064,3,2,147,4,13,1657,1,0,0,0,0,0,0,1,0,1,0,1,0
3293,5,2,257,4,9,5088,0,0,0,0,1,1,0,0,0,1,0,0,1
4843,6,5,284,4,8,5346,0,0,0,0,1,0,0,1,0,1,0,0,1
3796,6,4,237,5,10,5434,0,0,1,0,0,0,0,1,1,0,0,0,1
5127,4,5,270,3,2,5272,0,1,0,0,0,0,0,1,1,0,0,0,1
1004,3,2,146,6,62,1162,1,0,0,0,0,0,0,1,1,0,0,0,1
5691,4,1,216,2,5,5059,0,1,0,0,0,0,0,1,1,0,0,1,0
7824,3,2,142,3,9,4234,0,0,0,1,0,1,0,0,0,1,0,1,0
5596,4,2,168,2,9,5684,0,0,1,0,0,0,1,0,1,0,1,0,0
4049,3,5,265,3,4,4268,0,0,0,0,1,0,0,1,0,1,0,0,1
3966,4,3,178,2,9,4322,0,0,0,1,0,0,1,0,1,0,0,0,1
6015,4,2,227,5,7,1354,0,1,0,0,0,0,1,0,0,1,0,1,0
8378,5,5,268,3,8,5480,1,0,0,0,0,0,0,1,1,0,0,1,0
10052,4,3,104,5,6,4617,1,0,0,0,0,0,0,1,1,0,0,1,0
2015,5,5,166,3,20,1267,0,0,0,0,1,0,0,1,1,0,0,0,1
6941,4,1,264,2,3,5258,0,0,0,0,1,0,0,1,1,0,0,1,0
3384,2,5,209,5,9,5565,0,0,0,1,0,0,0,1,1,0,0,0,1
1631,5,5,224,8,49,3282,0,0,0,0,1,0,1,0,1,0,0,1,0
5718,4,3,236,3,4,4257,0,0,0,1,0,0,0,1,0,1,0,1,0
1307,3,1,203,2,51,3976,0,0,0,0,1,0,0,1,1,0,0,0,1
10371,4,5,170,3,2,5671,0,1,0,0,0,0,0,1,0,1,0,1,0
1781,4,4,146,2,52,1459,0,0,0,0,1,1,0,0,0,1,0,1,0
2422,3,2,154,2,4,1009,0,0,1,0,0,0,0,1,1,0,1,0,0
1655,3,3,157,2,62,1366,0,0,0,0,1,1,0,0,1,0,0,0,1
9316,4,5,176,2,1,4155,0,0,1,0,0,1,0,0,1,0,0,1,0
8637,5,1,266,5,2,1798,0,1,0,0,0,1,0,0,1,0,0,0,1
2274,5,2,157,2,32,1497,0,0,0,1,0,0,0,1,0,1,0,1,0
4560,6,1,280,4,5,1431,0,0,0,1,0,0,0,1,0,1,0,0,1
7363,4,4,163,3,7,4463,0,0,0,0,1,0,0,1,0,1,0,0,1
10965,4,3,225,5,1,1755,0,1,0,0,0,1,0,0,0,1,0,1,0
3047,3,3,138,2,40,1117,0,0,0,0,1,0,0,1,1,0,0,0,1
1681,2,1,121,3,25,1124,0,0,0,0,1,0,0,1,0,1,0,0,1
6410,3,3,220,3,6,5269,1,0,0,0,0,0,0,1,1,0,1,0,0
2800,3,5,185,2,36,3501,0,0,1,0,0,0,0,1,1,0,0,1,0
3215,3,1,196,3,10,4546,0,0,0,0,1,0,0,1,0,1,0,1,0
2581,4,3,162,2,58,1708,0,0,0,0,1,0,1,0,1,0,0,0,1
243,2,4,136,3,43,1958,0,1,0,0,0,0,0,1,0,1,0,1,0
6388,4,4,159,3,1,4194,0,0,1,0,0,0,0,1,1,0,0,1,0
6835,5,2,237,4,9,5922,0,0,0,0,1,0,1,0,1,0,0,1,0
7484,5,2,232,5,10,1916,1,0,0,0,0,0,0,1,1,0,0,0,1
3549,4,3,102,3,3,4845,0,1,0,0,0,0,1,0,1,0,0,0,1
5323,4,4,238,3,5,4724,0,0,0,0,1,0,1,0,1,0,0,0,1
10284,4,4,148,3,4,5716,0,0,0,1,0,1,0,0,0,1,0,1,0
1659,4,1,104,7,52,1083,0,1,0,0,0,1,0,0,1,0,0,0,1
5726,6,4,290,4,10,1366,1,0,0,0,0,0,0,1,0,1,0,0,1
7781,4,1,249,6,2,5720,0,0,0,0,1,0,0,1,0,1,0,0,1
6915,5,3,262,5,10,1197,0,1,0,0,0,0,0,1,1,0,0,1,0
9489,3,4,266,3,9,5908,0,1,0,0,0,0,0,1,0,1,0,0,1
1674,3,3,267,2,18,2435,0,0,0,1,0,0,0,1,0,1,0,1,0
5503,6,5,304,4,6,1864,0,0,0,0,1,0,0,1,1,0,0,1,0
2352,5,5,234,6,60,2443,0,0,0,1,0,0,0,1,1,0,0,0,1
3995,3,1,185,2,8,5430,0,0,0,0,1,0,0,1,0,1,0,0,1
6905,6,3,306,4,5,1261,0,0,0,0,1,0,0,1,1,0,1,0,0
611,4,2,147,2,20,1387,0,0,0,0,1,0,0,1,1,0,0,0,1
9599,4,1,149,3,2,4499,0,0,0,0,1,1,0,0,0,1,0,1,0
2474,3,4,212,3,13,2307,1,0,0,0,0,1,0,0,1,0,0,0,1
8565,3,4,165,2,1,5745,0,1,0,0,0,0,0,1,0,1,0,0,1
10383,3,4,257,3,10,4670,0,1,0,0,0,0,0,1,0,1,0,0,1
5781,7,3,267,4,7,1384,0,1,0,0,0,0,0,1,0,1,0,1,0
3062,6,4,217,5,7,3725,1,0,0,0,0,0,0,1,1,0,0,1,0
6822,5,2,266,5,1,1504,0,0,0,1,0,0,0,1,1,0,0,1,0
1186,4,4,135,10,57,1361,0,0,1,0,0,0,0,1,1,0,0,0,1
6218,6,4,306,4,8,1691,1,0,0,0,0,0,0,1,1,0,0,1,0
2127,3,1,236,2,2,3949,0,1,0,0,0,0,0,1,0,1,1,0,0
236,2,3,130,3,48,1801,1,0,0,0,0,0,0,1,1,0,0,1,0
1344,3,4,147,3,2,1307,0,0,0,1,0,0,1,0,1,0,0,1,0
2321,5,5,192,3,37,2197,0,0,0,0,1,0,1,0,1,0,0,0,1
7087,3,3,239,3,8,5366,0,0,0,0,1,0,0,1,0,1,0,1,0
9410,4,4,258,5,7,1261,1,0,0,0,0,0,0,1,0,1,0,1,0
1776,6,1,154,5,19,1842,0,0,0,1,0,1,0,0,0,1,0,0,1
9690,5,4,221,5,8,1927,0,0,0,1,0,0,0,1,1,0,0,1,0
7209,6,3,265,5,10,1897,0,1,0,0,0,0,0,1,0,1,0,0,1
7888,3,1,212,6,5,5339,0,0,1,0,0,0,0,1,0,1,0,1,0
2391,3,1,200,2,44,2651,0,1,0,0,0,0,0,1,1,0,0,1,0
5041,6,2,301,5,3,1586,0,0,0,0,1,0,0,1,1,0,0,0,1
7812,3,2,138,2,8,5714,0,0,0,1,0,1,0,0,0,1,0,0,1
5727,7,5,291,4,6,1135,0,1,0,0,0,0,1,0,0,1,1,0,0
7581,5,4,199,4,7,5740,0,1,0,0,0,0,0,1,1,0,0,1,0
8702,4,3,228,3,1,5408,1,0,0,0,0,0,0,1,1,0,0,0,1
1613,4,4,143,8,39,1345,0,0,0,0,1,0,0,1,1,0,0,0,1
6091,3,3,225,4,9,5468,0,0,0,0,1,0,0,1,1,0,0,1,0
1623,3,4,157,2,12,1694,0,1,0,0,0,0,1,0,0,1,0,0,1
10018,3,2,247,3,8,5194,0,0,1,0,0,0,0,1,0,1,0,0,1
6188,4,4,154,3,7,4106,1,0,0,0,0,0,0,1,1,0,0,1,0
3163,5,2,160,3,1,5834,0,0,0,0,1,1,0,0,0,1,1,0,0
7413,5,4,245,5,5,1293,0,1,0,0,0,1,0,0,1,0,0,1,0
5703,5,5,248,2,4,5587,0,1,0,0,0,0,0,1,0,1,0,1,0
10333,4,1,166,5,9,4472,0,0,0,0,1,0,0,1,1,0,0,1,0
8142,3,3,230,3,2,4742,0,0,0,1,0,0,0,1,1,0,0,0,1
78,3,4,223,3,18,3959,0,0,0,1,0,0,0,1,0,1,0,1,0
6034,7,5,258,4,4,1677,0,0,1,0,0,1,0,0,1,0,0,1,0
2317,3,1,215,6,42,3715,0,0,0,0,1,0,1,0,0,1,1,0,0
2874,5,2,193,2,1,2775,0,0,0,1,0,1,0,0,1,0,0,1,0
4409,3,4,111,5,1,4102,0,0,0,0,1,0,0,1,1,0,0,0,1
3399,3,4,213,3,5,4535,0,1,0,0,0,0,1,0,1,0,0,1,0
9103,5,3,253,5,6,1028,0,0,0,0,1,0,0,1,0,1,0,1,0
7951,6,4,306,4,8,1465,0,0,0,0,1,1,0,0,1,0,0,1,0
3478,5,2,260,3,1,4799,0,0,1,0,0,0,0,1,0,1,0,1,0
8889,6,4,298,4,8,1437,0,1,0,0,0,0,1,0,1,0,0,0,1
